UID,whilecount,教師データ数,指定学生のデータ数,accuracy,precision_y,recall_y,f1_y,precision_n,recall_n,f1_n,featuresdict_sorted
90910034,104,1275,832,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.009466720281885251; averageSpeed: 0.01897277818153089; yUTurnCount: 0.02744775737585772; xUTurnCount: 0.027670459706380796; thinkingTime: 0.030608346795317442; maxDDTime: 0.05204095323182738; maxStopTime: 0.05553709820341074; maxDDIntervalTime: 0.07712634710857155; distance: 0.09772493498460857; maxSpeed: 0.10183709104555405; time: 0.11312315722598504; totalDDIntervalTime: 0.1690265456758102; answeringTime: 0.21941781018326018
90910034,105,1283,840,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.00926376126667122; averageSpeed: 0.018799127828817933; xUTurnCount: 0.027215928723642587; yUTurnCount: 0.027704535533163967; thinkingTime: 0.02997241126795556; maxDDTime: 0.05219228239576208; maxStopTime: 0.05583567837466909; maxDDIntervalTime: 0.0767173100196975; distance: 0.09813802251320283; maxSpeed: 0.10236544820950268; time: 0.1135480449626746; totalDDIntervalTime: 0.16986370562288594; answeringTime: 0.218383743281354
90910034,106,1291,848,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.009002723890770125; averageSpeed: 0.019061307527287998; yUTurnCount: 0.026475279724415435; xUTurnCount: 0.026633095156086008; thinkingTime: 0.030252219723728477; maxDDTime: 0.05265441902968065; maxStopTime: 0.05628385847091142; maxDDIntervalTime: 0.07685034892040085; distance: 0.09779856273628734; maxSpeed: 0.10272016696374879; time: 0.11506786264568737; totalDDIntervalTime: 0.16941832598579068; answeringTime: 0.2177818292252049
90910034,107,1299,856,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.00910878238510224; averageSpeed: 0.018598540275307284; xUTurnCount: 0.026654597715537336; yUTurnCount: 0.027116232576579614; thinkingTime: 0.03010101172781807; maxDDTime: 0.05148239201828518; maxStopTime: 0.056295909740915376; maxDDIntervalTime: 0.07664115652986478; distance: 0.09814676056939184; maxSpeed: 0.10256370870001849; time: 0.11499951572922022; totalDDIntervalTime: 0.16872197635633956; answeringTime: 0.21956941567561997
90910034,108,1307,864,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.009373866340758803; averageSpeed: 0.018746355236492904; xUTurnCount: 0.02690114636374921; yUTurnCount: 0.027035280474169768; thinkingTime: 0.02952869257218091; maxDDTime: 0.05120766573299458; maxStopTime: 0.05590537772634672; maxDDIntervalTime: 0.07662403429029137; distance: 0.09850604584296542; maxSpeed: 0.10243772421570868; time: 0.11463418810054764; totalDDIntervalTime: 0.17074077124206694; answeringTime: 0.21835885186172702
90910034,109,1315,872,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.00895949158826526; averageSpeed: 0.018497997237597787; yUTurnCount: 0.027061946750029684; xUTurnCount: 0.027296594705444873; thinkingTime: 0.029581248890386356; maxDDTime: 0.05206192646373301; maxStopTime: 0.05661992861799526; maxDDIntervalTime: 0.07668769462841005; distance: 0.09843794823330042; maxSpeed: 0.10260902140260074; time: 0.11433232832470179; totalDDIntervalTime: 0.1695289679992211; answeringTime: 0.2183249051583138
90910034,110,1323,880,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.009102205748122346; averageSpeed: 0.01833483011650746; xUTurnCount: 0.02679440227871946; yUTurnCount: 0.02733215984234036; thinkingTime: 0.029401274396864133; maxDDTime: 0.05152519454685759; maxStopTime: 0.056296493971227594; maxDDIntervalTime: 0.07660870297454987; distance: 0.09842496838795438; maxSpeed: 0.10275229999728713; time: 0.11475121363834956; totalDDIntervalTime: 0.1693254537405143; answeringTime: 0.21935080036070584
90910034,111,1331,888,0.888888889,1,0.8,0.888888889,0.8,1,0.888888889,DDCount: 0.009214082595020082; averageSpeed: 0.018254157942532538; yUTurnCount: 0.026903599140250204; xUTurnCount: 0.027249490484147224; thinkingTime: 0.02884084498478531; maxDDTime: 0.05117714042443088; maxStopTime: 0.05664910611854954; maxDDIntervalTime: 0.07654202539595015; distance: 0.0989672027520784; maxSpeed: 0.10299413811676357; time: 0.11474454968031507; totalDDIntervalTime: 0.16933846439477543; answeringTime: 0.21912519797040167
90910034,0,443,0,1,1,1,1,1,1,1,DDCount: 0.030569243749578208; xUTurnCount: 0.03508924357270266; averageSpeed: 0.048607201343249355; maxDDTime: 0.05037054927995342; yUTurnCount: 0.05327660519641397; thinkingTime: 0.05388963766745728; maxSpeed: 0.06061634975425332; maxStopTime: 0.06411213226116573; maxDDIntervalTime: 0.07074021601426542; distance: 0.0897475894033143; time: 0.11360373492647133; totalDDIntervalTime: 0.13644297288474352; answeringTime: 0.1929345239464316
90910034,0,886,0,1,1,1,1,1,1,1,DDCount: 0.027027212253009806; xUTurnCount: 0.03340884883564829; maxDDTime: 0.042646113035371185; averageSpeed: 0.04827159260835225; yUTurnCount: 0.05794699518290667; thinkingTime: 0.05925357965458199; maxStopTime: 0.06165162843005454; maxDDIntervalTime: 0.06221272441935224; maxSpeed: 0.06504828692637235; distance: 0.08924410581526905; totalDDIntervalTime: 0.12406957664811108; time: 0.1251183855462306; answeringTime: 0.20410095064473993
90910034,1,452,9,1,1,1,1,1,1,1,DDCount: 0.029075014934144754; xUTurnCount: 0.03472052160378078; maxDDTime: 0.04781203400334014; averageSpeed: 0.048653259280997806; yUTurnCount: 0.05420137920786964; maxSpeed: 0.05494555142958203; thinkingTime: 0.05716176219820691; maxStopTime: 0.0711951668112025; maxDDIntervalTime: 0.07617233653948706; distance: 0.08668486268875404; time: 0.12011440989600794; totalDDIntervalTime: 0.1304918945335676; answeringTime: 0.18877180687305864
90910034,2,461,18,1,1,1,1,1,1,1,DDCount: 0.028175744849119805; xUTurnCount: 0.0296022243497865; averageSpeed: 0.04918152832713098; maxDDTime: 0.05189146488406781; thinkingTime: 0.05626901923334399; maxSpeed: 0.05732648518074842; yUTurnCount: 0.0576898289047844; maxStopTime: 0.06592964652167593; maxDDIntervalTime: 0.07378687534097934; distance: 0.0860421145676083; totalDDIntervalTime: 0.12780120615988402; time: 0.1280320041975064; answeringTime: 0.18827185748336406
90910034,3,470,27,1,1,1,1,1,1,1,DDCount: 0.02547947905575234; xUTurnCount: 0.03004335238868829; maxDDTime: 0.049029998703579346; thinkingTime: 0.05215070690462444; averageSpeed: 0.05754086965262353; maxSpeed: 0.05839695961129724; maxStopTime: 0.06596665759403515; yUTurnCount: 0.06684871739995986; maxDDIntervalTime: 0.06927538089178686; distance: 0.08271856222416218; totalDDIntervalTime: 0.124253879774245; time: 0.12645499394259926; answeringTime: 0.19184044185664662
90910034,4,479,36,1,1,1,1,1,1,1,DDCount: 0.02773046441616028; xUTurnCount: 0.02913893350121656; thinkingTime: 0.05309926683096156; maxDDTime: 0.05335025762796283; averageSpeed: 0.05400945100942223; maxSpeed: 0.05784664557915316; maxStopTime: 0.06369989407077217; yUTurnCount: 0.06624079832135843; maxDDIntervalTime: 0.07054541372226443; distance: 0.07677172966183027; totalDDIntervalTime: 0.12458929450203524; time: 0.13713856318269932; answeringTime: 0.18583928757416351
90910034,5,488,45,1,1,1,1,1,1,1,DDCount: 0.021911843404611074; xUTurnCount: 0.028276407885316792; thinkingTime: 0.048676978948995975; maxDDTime: 0.053917629946678904; maxSpeed: 0.05873859416645035; averageSpeed: 0.05884559826877163; maxDDIntervalTime: 0.06516437013752029; maxStopTime: 0.0665877216218031; yUTurnCount: 0.06721174957000618; distance: 0.08301123058461067; totalDDIntervalTime: 0.12418413309037733; time: 0.13732748925477486; answeringTime: 0.1861462531200829
90910034,6,497,54,1,1,1,1,1,1,1,DDCount: 0.024890446513106897; xUTurnCount: 0.028414536100772016; thinkingTime: 0.049133956905871835; maxSpeed: 0.04997552637198991; averageSpeed: 0.05258910395699165; maxDDTime: 0.055109016077970814; yUTurnCount: 0.06524676022095419; maxDDIntervalTime: 0.06713877850687043; maxStopTime: 0.07203594927902732; distance: 0.0815182860807901; totalDDIntervalTime: 0.1189874622752762; time: 0.14679302453624543; answeringTime: 0.18816715317413324
90910034,7,506,63,1,1,1,1,1,1,1,DDCount: 0.02187025531266904; xUTurnCount: 0.02617983950802334; thinkingTime: 0.04837921836633823; maxSpeed: 0.048947741685829264; maxDDTime: 0.053724127421848095; averageSpeed: 0.0600573617363437; maxDDIntervalTime: 0.06357406580344216; maxStopTime: 0.06384295238100193; yUTurnCount: 0.07108018242481777; distance: 0.08105785830148232; totalDDIntervalTime: 0.11854284591768756; time: 0.148991121386612; answeringTime: 0.19375242975390455
90910034,8,515,72,1,1,1,1,1,1,1,DDCount: 0.02024707491706544; xUTurnCount: 0.02828821378368258; maxSpeed: 0.04464032780480251; thinkingTime: 0.051597016911228796; maxDDTime: 0.055933727695161986; averageSpeed: 0.06045769290560268; maxDDIntervalTime: 0.0625769604379205; maxStopTime: 0.06786251826968748; yUTurnCount: 0.07560959459499077; distance: 0.07708522732543407; totalDDIntervalTime: 0.12435878933128107; time: 0.13279822258174506; answeringTime: 0.19854463344139706
90910034,9,524,81,1,1,1,1,1,1,1,DDCount: 0.0207789460562959; xUTurnCount: 0.028454162439796652; maxSpeed: 0.03606775377582741; thinkingTime: 0.05170906758600834; maxDDIntervalTime: 0.05636002966696052; maxDDTime: 0.0583604953447946; maxStopTime: 0.06476232400067704; averageSpeed: 0.07330639992885744; yUTurnCount: 0.07359100235123346; distance: 0.07671964553841086; totalDDIntervalTime: 0.12301989442987128; time: 0.1411650144694988; answeringTime: 0.19570526441176772
90910034,10,533,90,1,1,1,1,1,1,1,DDCount: 0.017780814413402755; xUTurnCount: 0.02975540267124664; maxSpeed: 0.034205251869121885; thinkingTime: 0.049827992503486594; maxDDTime: 0.056466909671319385; maxDDIntervalTime: 0.05710647977489251; maxStopTime: 0.06208238016375295; averageSpeed: 0.07514907177673781; distance: 0.0773293106891799; yUTurnCount: 0.07742074200787954; totalDDIntervalTime: 0.12397009319284152; time: 0.1406254262793578; answeringTime: 0.19828012498678066
90910034,11,542,99,1,1,1,1,1,1,1,DDCount: 0.016500388052101744; xUTurnCount: 0.02804151297446321; maxSpeed: 0.03582071135908602; thinkingTime: 0.04638131925682063; maxDDIntervalTime: 0.05515783048831316; maxDDTime: 0.05814671425043123; maxStopTime: 0.062213949483953895; distance: 0.07461338305082406; averageSpeed: 0.0771230641126722; yUTurnCount: 0.08246393482960247; totalDDIntervalTime: 0.12558734722215525; time: 0.1445008033117887; answeringTime: 0.19344904160778748
90910034,12,551,108,1,1,1,1,1,1,1,DDCount: 0.017315880671382185; xUTurnCount: 0.027903654081681235; maxSpeed: 0.03759588313664016; thinkingTime: 0.04823571717675213; maxDDIntervalTime: 0.05295950952491826; maxDDTime: 0.057432461186132; maxStopTime: 0.06334385649797766; distance: 0.06919832418423669; averageSpeed: 0.074184769749147; yUTurnCount: 0.08860173027768879; totalDDIntervalTime: 0.12355719361714018; time: 0.14790387900508903; answeringTime: 0.1917671408912148
90910034,13,560,117,1,1,1,1,1,1,1,DDCount: 0.017774288940465014; xUTurnCount: 0.02844955382995405; maxSpeed: 0.03661301904382868; thinkingTime: 0.047310270310248745; maxDDIntervalTime: 0.049996421129554144; maxDDTime: 0.05756160345730747; maxStopTime: 0.06209993556786359; distance: 0.06811751109225223; averageSpeed: 0.07624045899502076; yUTurnCount: 0.08603078564950425; totalDDIntervalTime: 0.12425536780919984; time: 0.14644136836485067; answeringTime: 0.1991094158099505
90910034,14,569,126,1,1,1,1,1,1,1,DDCount: 0.017104245167174244; xUTurnCount: 0.027684214575941016; maxSpeed: 0.03692538404301364; thinkingTime: 0.04567934444004649; maxDDIntervalTime: 0.05021461887954877; maxDDTime: 0.05667600507121534; maxStopTime: 0.0632441902879315; distance: 0.0704816116617519; averageSpeed: 0.07408316292375294; yUTurnCount: 0.08950744212221468; totalDDIntervalTime: 0.12327338631823613; time: 0.1513168645349523; answeringTime: 0.1938095299742211
90910034,15,578,135,1,1,1,1,1,1,1,DDCount: 0.0154750790126891; xUTurnCount: 0.02808914232329628; maxSpeed: 0.03588986608397381; maxDDIntervalTime: 0.04643682711959798; thinkingTime: 0.046839382729912726; maxDDTime: 0.057719635271022224; maxStopTime: 0.06441610279433024; distance: 0.06469659079426497; averageSpeed: 0.08238899840500755; yUTurnCount: 0.0895697816454093; totalDDIntervalTime: 0.11912972233692105; time: 0.14873572888042266; answeringTime: 0.2006131426031521
90910034,16,587,144,1,1,1,1,1,1,1,DDCount: 0.014486175433827006; xUTurnCount: 0.027400930585538167; maxSpeed: 0.03195111786895136; thinkingTime: 0.045713759077983376; maxDDIntervalTime: 0.0485293188423166; maxDDTime: 0.05696851402591112; distance: 0.06256365703188581; maxStopTime: 0.06311010510597863; averageSpeed: 0.08065246073933026; yUTurnCount: 0.09459173724259506; totalDDIntervalTime: 0.12198328887204839; time: 0.14742571892568035; answeringTime: 0.204623216247954
90910034,17,596,153,1,1,1,1,1,1,1,DDCount: 0.013422170337602108; xUTurnCount: 0.026317410259271142; maxSpeed: 0.032198432886992145; maxDDIntervalTime: 0.0424140023257167; thinkingTime: 0.04346056785955679; maxDDTime: 0.06211419643268837; distance: 0.06292163284804221; maxStopTime: 0.0671826566436069; averageSpeed: 0.08146233596103367; yUTurnCount: 0.09521761855780894; totalDDIntervalTime: 0.12436808333068744; time: 0.14855494026295765; answeringTime: 0.20036595229403592
90910034,18,605,162,1,1,1,1,1,1,1,DDCount: 0.018207188534149522; xUTurnCount: 0.022070669275697882; maxSpeed: 0.031044300248520718; maxDDIntervalTime: 0.04127469207331092; thinkingTime: 0.044869193138038055; maxStopTime: 0.06121632289992858; maxDDTime: 0.06421518163422926; distance: 0.06423609312265496; averageSpeed: 0.0822548189034553; yUTurnCount: 0.0953850297459563; totalDDIntervalTime: 0.12149877081901334; time: 0.15346451129448602; answeringTime: 0.20026322831055918
90910034,19,614,171,1,1,1,1,1,1,1,DDCount: 0.015699642348586004; xUTurnCount: 0.025633268944552926; maxSpeed: 0.030912291989107017; maxDDIntervalTime: 0.041833494521915954; thinkingTime: 0.04374998189920309; maxDDTime: 0.06084556450164583; distance: 0.06102785311794784; maxStopTime: 0.06234452281083359; averageSpeed: 0.08395506260262205; yUTurnCount: 0.09845755742344062; totalDDIntervalTime: 0.12568217210146188; time: 0.1494657998593713; answeringTime: 0.20039278787931183
90910034,20,623,180,1,1,1,1,1,1,1,DDCount: 0.014666441616603958; xUTurnCount: 0.026310212721842138; maxSpeed: 0.032997418018905926; maxDDIntervalTime: 0.040588331485494594; thinkingTime: 0.04223411501965245; distance: 0.05789695398710318; maxDDTime: 0.06191302000461341; maxStopTime: 0.06658030628723545; averageSpeed: 0.08523964246006413; yUTurnCount: 0.09857532839895523; totalDDIntervalTime: 0.12005766906934752; time: 0.1507487363839117; answeringTime: 0.20219182454627047
90910034,21,632,189,1,1,1,1,1,1,1,DDCount: 0.014371987117240043; xUTurnCount: 0.025022847168758452; maxSpeed: 0.032743891293497376; thinkingTime: 0.04058080356898687; maxDDIntervalTime: 0.04165476429553084; distance: 0.05288222862387335; maxDDTime: 0.06296810969566669; maxStopTime: 0.06690897484993574; averageSpeed: 0.0861434972335058; yUTurnCount: 0.10256408524032558; totalDDIntervalTime: 0.12114264378388126; time: 0.15354377792504975; answeringTime: 0.19947238920374818
90910034,22,641,198,1,1,1,1,1,1,1,DDCount: 0.01410882461409655; xUTurnCount: 0.02406660034121923; maxSpeed: 0.03038232816578314; thinkingTime: 0.03995067742433978; maxDDIntervalTime: 0.04154711015220765; distance: 0.05354613711390541; maxDDTime: 0.06248564312329993; maxStopTime: 0.06804580816405763; averageSpeed: 0.08716382244937568; yUTurnCount: 0.10416574249295679; totalDDIntervalTime: 0.12311941107285312; time: 0.15324716433067773; answeringTime: 0.19817073055522733
90910034,23,650,207,1,1,1,1,1,1,1,DDCount: 0.013863030497857372; xUTurnCount: 0.025073238521956268; maxSpeed: 0.029320213395280157; thinkingTime: 0.040362752665102634; maxDDIntervalTime: 0.04038769748072599; distance: 0.052134393151790824; maxStopTime: 0.06407341096513929; maxDDTime: 0.06502269873358359; averageSpeed: 0.0900808000281726; yUTurnCount: 0.10381039417341607; totalDDIntervalTime: 0.12472919589813676; time: 0.15033696379188002; answeringTime: 0.20080521069695847
90910034,24,659,216,1,1,1,1,1,1,1,DDCount: 0.014871252779909519; xUTurnCount: 0.022941661346354777; maxSpeed: 0.03119321913747605; maxDDIntervalTime: 0.03971414809578086; thinkingTime: 0.04171351492751698; distance: 0.05148328269321558; maxDDTime: 0.06263284211431935; maxStopTime: 0.06911824844643143; averageSpeed: 0.0886187265590404; yUTurnCount: 0.10451307888026591; totalDDIntervalTime: 0.12477134901192365; time: 0.15026908108457288; answeringTime: 0.1981595949231925
90910034,25,668,225,1,1,1,1,1,1,1,DDCount: 0.014013071205782261; xUTurnCount: 0.022842558445509926; maxSpeed: 0.030854755275143145; maxDDIntervalTime: 0.03795518941206499; thinkingTime: 0.039973112119861626; distance: 0.04871628279160934; maxStopTime: 0.06544086063992695; maxDDTime: 0.07030743190535196; averageSpeed: 0.08577901363545534; yUTurnCount: 0.10469566168228309; totalDDIntervalTime: 0.12492849065401021; time: 0.15437696917110327; answeringTime: 0.20011660306189794
90910034,26,677,234,1,1,1,1,1,1,1,DDCount: 0.013787082045672616; xUTurnCount: 0.022070466992145765; maxSpeed: 0.028778140776656545; maxDDIntervalTime: 0.03844389502601727; thinkingTime: 0.03912465300096747; distance: 0.0486923741949918; maxStopTime: 0.06412430093998249; maxDDTime: 0.06972191875085382; averageSpeed: 0.08938273500879472; yUTurnCount: 0.1058631176114647; totalDDIntervalTime: 0.12460072003176076; time: 0.15111963111507923; answeringTime: 0.20429096450561274
90910034,27,686,243,1,1,1,1,1,1,1,DDCount: 0.012468797782566526; xUTurnCount: 0.023294953471930543; maxSpeed: 0.02778967697042906; maxDDIntervalTime: 0.038369696668690244; thinkingTime: 0.03947036838493635; distance: 0.04836459176108273; maxStopTime: 0.06531189337215046; maxDDTime: 0.07102512015930408; averageSpeed: 0.0889669216912284; yUTurnCount: 0.1052082460726177; totalDDIntervalTime: 0.12772326169484843; time: 0.14883894226918745; answeringTime: 0.20316752970102803
90910034,28,695,252,1,1,1,1,1,1,1,DDCount: 0.012662533184532344; xUTurnCount: 0.02324025086217005; maxSpeed: 0.027361557395039225; thinkingTime: 0.03560217097124351; maxDDIntervalTime: 0.038620831393888465; distance: 0.04898779418730733; maxStopTime: 0.06526769537229475; maxDDTime: 0.07015907511267391; averageSpeed: 0.08636778798039543; yUTurnCount: 0.10662660010266442; totalDDIntervalTime: 0.12769547727679878; time: 0.1527235258513739; answeringTime: 0.2046847003096178
90910034,29,704,261,1,1,1,1,1,1,1,DDCount: 0.012811726353400167; xUTurnCount: 0.02236983698722323; maxSpeed: 0.02711292880576618; maxDDIntervalTime: 0.037065982408901; thinkingTime: 0.038063431357174604; distance: 0.04801803472896224; maxStopTime: 0.0665911133551924; maxDDTime: 0.07129931426610299; averageSpeed: 0.08771956727307664; yUTurnCount: 0.10584795402828913; totalDDIntervalTime: 0.12593886762451553; time: 0.14929015339138554; answeringTime: 0.20787108942001015
90910034,30,713,270,1,1,1,1,1,1,1,DDCount: 0.013202138221509233; xUTurnCount: 0.02315399922112748; maxSpeed: 0.026494764410557713; maxDDIntervalTime: 0.03687835782236431; thinkingTime: 0.03699787227859472; distance: 0.04325106003528293; maxStopTime: 0.06684509622706888; maxDDTime: 0.07649454666300053; averageSpeed: 0.09035651905042912; yUTurnCount: 0.10711842864681809; totalDDIntervalTime: 0.12332425479383854; time: 0.14955218847271204; answeringTime: 0.20633077415669646
90910034,31,722,279,1,1,1,1,1,1,1,DDCount: 0.012797131816206304; xUTurnCount: 0.02345740141318648; maxSpeed: 0.026746088857012826; thinkingTime: 0.03599495643239418; maxDDIntervalTime: 0.036807703425493596; distance: 0.038918586885273984; maxStopTime: 0.06774121644604976; maxDDTime: 0.081167635649487; averageSpeed: 0.08995589480940802; yUTurnCount: 0.10878988942415375; totalDDIntervalTime: 0.12373297636909393; time: 0.14957991694627246; answeringTime: 0.2043106015259678
90910034,32,731,288,1,1,1,1,1,1,1,DDCount: 0.01247237659542224; xUTurnCount: 0.02264829153292054; maxSpeed: 0.026251047191922422; thinkingTime: 0.03480058003084568; maxDDIntervalTime: 0.037488294479433415; distance: 0.04003906800755176; maxStopTime: 0.06873589380168406; maxDDTime: 0.08263493788997173; averageSpeed: 0.09043798526996608; yUTurnCount: 0.10894832625791774; totalDDIntervalTime: 0.12400821158968299; time: 0.1494312237398358; answeringTime: 0.20210376361284543
90910034,33,740,297,1,1,1,1,1,1,1,DDCount: 0.011425874656097562; xUTurnCount: 0.022771570953635408; maxSpeed: 0.026176875785057854; maxDDIntervalTime: 0.03468050157536253; thinkingTime: 0.03593791696400319; distance: 0.0396859682973107; maxStopTime: 0.06885711404037112; maxDDTime: 0.0814122394733585; averageSpeed: 0.09243540517990094; yUTurnCount: 0.10950372568552154; totalDDIntervalTime: 0.1246233337991643; time: 0.1490190259851808; answeringTime: 0.20347044760503571
90910034,34,749,306,1,1,1,1,1,1,1,DDCount: 0.011324966141872504; xUTurnCount: 0.022963560894231332; maxSpeed: 0.025032452491980856; maxDDIntervalTime: 0.034680972821078584; thinkingTime: 0.036292475457210434; distance: 0.03839417065741226; maxStopTime: 0.07022662792861482; maxDDTime: 0.08272629777251503; averageSpeed: 0.0895106080339559; yUTurnCount: 0.10966041548918593; totalDDIntervalTime: 0.12383974680227189; time: 0.15274487518928098; answeringTime: 0.20260283032038953
90910034,35,758,315,1,1,1,1,1,1,1,DDCount: 0.011547256035491171; xUTurnCount: 0.022852700282750653; maxSpeed: 0.026404833834230746; maxDDIntervalTime: 0.03518020177954055; thinkingTime: 0.035713769201418576; distance: 0.037875020639948236; maxStopTime: 0.0697687315247322; maxDDTime: 0.08415809097116969; averageSpeed: 0.08904846602605053; yUTurnCount: 0.11003189374052126; totalDDIntervalTime: 0.12429405725554783; time: 0.1519207691731283; answeringTime: 0.20120420953547039
90910034,36,767,324,1,1,1,1,1,1,1,DDCount: 0.012123247669383273; xUTurnCount: 0.022600308209536242; maxSpeed: 0.027111629033403674; maxDDIntervalTime: 0.034665059332336864; thinkingTime: 0.035258308522294; distance: 0.037686969110393945; maxStopTime: 0.0689181251874598; maxDDTime: 0.08321841142882196; averageSpeed: 0.08887882909733621; yUTurnCount: 0.10899769266667685; totalDDIntervalTime: 0.12452420754040827; time: 0.1539430195008379; answeringTime: 0.20207419270111088
90910034,37,776,333,1,1,1,1,1,1,1,DDCount: 0.011434369173300712; xUTurnCount: 0.022555080960120343; maxSpeed: 0.025948585015630278; maxDDIntervalTime: 0.03419570461811325; thinkingTime: 0.03490668029932413; distance: 0.03697698801709529; maxStopTime: 0.06963631356961494; maxDDTime: 0.0845094485305131; averageSpeed: 0.08854348693359038; yUTurnCount: 0.11089222932256369; totalDDIntervalTime: 0.12553549802086222; time: 0.15189901498472608; answeringTime: 0.20296660055454546
90910034,38,785,342,1,1,1,1,1,1,1,DDCount: 0.011481330377970292; xUTurnCount: 0.022082937143693575; maxSpeed: 0.025497158007799718; thinkingTime: 0.03365604064360433; maxDDIntervalTime: 0.034456316001271685; distance: 0.036316040935547134; maxStopTime: 0.06851086000056206; maxDDTime: 0.0846664312815059; averageSpeed: 0.08827943669975435; yUTurnCount: 0.1114916871005597; totalDDIntervalTime: 0.12564468334704718; time: 0.15385947609615097; answeringTime: 0.20405760236453305
90910034,39,794,351,1,1,1,1,1,1,1,DDCount: 0.011478799235456255; xUTurnCount: 0.022051771589866154; maxSpeed: 0.025832519848440972; maxDDIntervalTime: 0.03221278418817425; thinkingTime: 0.03260354797835002; distance: 0.036276140085641735; maxStopTime: 0.06699406280659513; maxDDTime: 0.08569420101182443; averageSpeed: 0.08782447228702621; yUTurnCount: 0.1118962051068677; totalDDIntervalTime: 0.12666043130996846; time: 0.15570219207706754; answeringTime: 0.2047728724747213
90910034,40,803,360,1,1,1,1,1,1,1,DDCount: 0.011784855013142503; xUTurnCount: 0.021810723189551934; maxSpeed: 0.02526041645124314; maxDDIntervalTime: 0.03223881810749292; thinkingTime: 0.03368460943738166; distance: 0.035899969451820266; maxStopTime: 0.06754487125380348; maxDDTime: 0.08566899190209414; averageSpeed: 0.08868010922376847; yUTurnCount: 0.1114122507674826; totalDDIntervalTime: 0.12609895082781036; time: 0.15323949250721713; answeringTime: 0.2066759418671914
90910034,41,812,369,1,1,1,1,1,1,1,DDCount: 0.011324728808830765; xUTurnCount: 0.020982032405944855; maxSpeed: 0.02547941381238214; maxDDIntervalTime: 0.03236585690224662; thinkingTime: 0.033197366390721586; distance: 0.037908570630848744; maxStopTime: 0.0665033519982248; maxDDTime: 0.0815930978605755; averageSpeed: 0.09369526312070724; yUTurnCount: 0.11103684906038745; totalDDIntervalTime: 0.126326471259668; time: 0.15471361019643026; answeringTime: 0.20487338755303225
90910034,42,821,378,1,1,1,1,1,1,1,DDCount: 0.011314964479792713; xUTurnCount: 0.02099263428648969; maxSpeed: 0.024381814277777414; thinkingTime: 0.031997402036991196; maxDDIntervalTime: 0.03279442510407905; distance: 0.038163508968321956; maxStopTime: 0.06588352880257854; maxDDTime: 0.08510940186610913; averageSpeed: 0.08803867765576903; yUTurnCount: 0.11290880878905032; totalDDIntervalTime: 0.12787461181899817; time: 0.1542286507734324; answeringTime: 0.20631157114061038
90910034,43,830,387,1,1,1,1,1,1,1,DDCount: 0.010181086136820566; xUTurnCount: 0.019863514984838723; maxSpeed: 0.024029037429814385; thinkingTime: 0.0325726599227265; maxDDIntervalTime: 0.03294988133802683; distance: 0.03824251906118346; maxStopTime: 0.06704954257580899; maxDDTime: 0.0812894279378217; averageSpeed: 0.09233714326099828; yUTurnCount: 0.11247603208299418; totalDDIntervalTime: 0.12765702321885067; time: 0.15354721383011785; answeringTime: 0.20780491821999802
90910034,44,839,396,1,1,1,1,1,1,1,DDCount: 0.011153158840156338; xUTurnCount: 0.02051055571181586; maxSpeed: 0.027568290407685367; maxDDIntervalTime: 0.029042817834092623; thinkingTime: 0.03267378691806685; distance: 0.036071616446276426; maxStopTime: 0.0656584728136211; maxDDTime: 0.08144867878639957; averageSpeed: 0.09306286219735102; yUTurnCount: 0.11244840081809077; totalDDIntervalTime: 0.12595459026184866; time: 0.15701654579803936; answeringTime: 0.20739022316655617
90910034,45,848,405,1,1,1,1,1,1,1,DDCount: 0.010995718282823705; xUTurnCount: 0.019802837783671152; maxSpeed: 0.027686970080245718; maxDDIntervalTime: 0.028243439255309387; thinkingTime: 0.032207094587718206; distance: 0.03725812853887003; maxStopTime: 0.06511834801602318; maxDDTime: 0.08206526271373846; averageSpeed: 0.09292835744940899; yUTurnCount: 0.1132737901510373; totalDDIntervalTime: 0.1255672454582459; time: 0.15816088169805545; answeringTime: 0.2066919259848525
90910034,46,857,414,1,1,1,1,1,1,1,DDCount: 0.012744889709941207; xUTurnCount: 0.019017020781663545; maxSpeed: 0.023291403192007443; thinkingTime: 0.02984082140473291; maxDDIntervalTime: 0.03279501952947548; distance: 0.0366377874227106; maxStopTime: 0.06444310926545617; maxDDTime: 0.08137372276782141; averageSpeed: 0.09407527406811614; yUTurnCount: 0.11476188859391008; totalDDIntervalTime: 0.12701351645576944; time: 0.15496805517001294; answeringTime: 0.20903749163838256
